Symbol,Latest_0830,P1D_0830,P1W_0830,P1M_0830,P3M_0830,P6M_0830,P1Y_0830,R1D_0830,R1W_0830,R1M_0830,R3M_0830,R6M_0830,R1Y_0830,Latest_1530,P1D_1530,P1W_1530,P1M_1530,P3M_1530,P6M_1530,P1Y_1530,R1D_1530,R1W_1530,R1M_1530,R3M_1530,R6M_1530,R1Y_1530
HSCL.NS,466.6000061035156,466.6000061035156,473.9500122070313,478.3500061035156,456.2999877929688,516.6500244140625,535.4723510742188,0.0,-1.5507977453759385,-2.4563603742188063,2.2572909458897845,-9.687412357583655,-12.861979676922129,462.0,462.0,473.9500122070313,478.3500061035156,456.2999877929688,516.6500244140625,535.4723510742188,0.0,-2.5213655236306303,-3.4180006051839498,1.2491808808939624,-10.57776479852906,-13.721035442226814
ABCAPITAL.NS,360.04998779296875,360.04998779296875,355.25,344.25,300.0,269.45001220703125,177.7899932861328,0.0,1.3511577179363126,4.589684180964052,20.01666259765625,33.62403840469127,102.5142029301442,361.1000061035156,361.1000061035156,355.25,344.25,300.0,269.45001220703125,177.7899932861328,0.0,1.6467293746701268,4.894700393178105,20.366668701171875,34.01372786951865,103.10479764874404
BRIGADE.NS,822.7000122070312,822.7000122070312,872.25,876.1500244140625,967.75,1060.2720947265625,1134.8802490234375,0.0,-5.680709405900688,-6.100554781445871,-14.988373835491476,-22.40670896660725,-27.50776895492161,807.0,807.0,872.25,876.1500244140625,967.75,1060.2720947265625,1134.8802490234375,0.0,-7.480653482373173,-7.892486730261468,-16.610694910875743,-23.887462094518277,-28.891175902089923
CRAFTSMAN.NS,7705.0,7705.0,7495.5,7071.5,6800.5,5932.0,4846.86474609375,0.0,2.795010339537056,8.958495368733649,13.30049261083744,29.88873904248145,58.96874378864639,7604.0,7604.0,7495.5,7071.5,6800.5,5932.0,4846.86474609375,0.0,1.4475351877793343,7.53022696740437,11.815307697963386,28.186109238031023,56.88492248784779
ANANTRAJ.NS,541.9500122070312,541.9500122070312,566.5499877929688,551.5999755859375,621.0,570.8129272460938,898.4185791015625,0.0,-4.342066210568331,-1.749449565993104,-12.7294666333283,-5.05645784483414,-39.67733695478641,542.25,542.25,566.5499877929688,551.5999755859375,621.0,570.8129272460938,898.4185791015625,0.0,-4.289116285683967,-1.6950645394799884,-12.681159420289855,-5.003903360054678,-39.64394630593443
TARIL.NS,258.3500061035156,258.3500061035156,267.5,282.75,481.5499877929688,517.0499877929688,512.9872436523438,0.0,-3.4205584659754678,-8.629529229525861,-46.35032444137716,-50.0338434961996,-49.63812272131238,253.8000030517578,253.8000030517578,267.5,282.75,481.5499877929688,517.0499877929688,512.9872436523438,0.0,-5.1214941862587615,-10.23872571113782,-47.29519063743114,-50.913836371004514,-50.525084942704645
HEG.NS,580.7999877929688,580.7999877929688,569.5999755859375,520.5,521.3499755859375,503.655517578125,429.9182434082031,0.0,1.966294362198663,11.58501206397094,11.403091011986,15.31691156403889,35.09545051836865,583.3499755859375,583.3499755859375,569.5999755859375,520.5,521.3499755859375,503.655517578125,429.9182434082031,0.0,2.4139748225683504,12.07492326338857,11.892203491583388,15.823207574699232,35.688583708705856
CENTURYPLY.NS,739.7999877929688,739.7999877929688,759.0499877929688,840.9500122070312,741.75,733.7702026367188,769.6246948242188,0.0,-2.536064858649395,-12.028066228169653,-0.2628934556159421,0.8217538862415864,-3.875227397434528,738.0,738.0,759.0499877929688,840.9500122070312,741.75,733.7702026367188,769.6246948242188,0.0,-2.7732017826881443,-12.242108414606486,-0.5055611729019212,0.5764471421818385,-4.10910604050222
EMCURE.NS,1558.199951171875,1558.199951171875,1499.0999755859375,1391.9000244140625,1370.5999755859375,1241.8321533203125,1315.5296630859375,0.0,3.942363854874836,11.94769192046092,13.687434621887956,25.475890361324865,18.446584284286484,1549.5,1549.5,1499.0999755859375,1391.9000244140625,1370.5999755859375,1241.8321533203125,1315.5296630859375,0.0,3.3620188936607223,11.322650536792766,13.05267967319071,24.77531652382084,17.78525741222897
IIFL.NS,643.25,643.25,637.5499877929688,564.5999755859375,498.5499877929688,523.5499877929688,399.1499938964844,0.0,0.8940494574806912,13.93022100867789,29.0241732524363,22.86314869600668,61.15495674210647,651.7999877929688,651.7999877929688,637.5499877929688,564.5999755859375,498.5499877929688,523.5499877929688,399.1499938964844,0.0,2.235118857005985,15.444565352050493,30.73914426884705,24.496228247590917,63.29700557680746
